Well;Cycle;Target Name;Rn;DeltaRn
C8;21;Target 1;48543,49219;585,9457397
C8;22;Target 1;48785,66406;842,1010742
C8;23;Target 1;48980,00781;1050,428345
C8;24;Target 1;49204,92188;1289,325806
C8;25;Target 1;49815,40625;1913,793701
C8;26;Target 1;50832,44531;2944,816162
C8;27;Target 1;52775,19141;4901,545898
C8;28;Target 1;56356,50391;8496,841797
C8;29;Target 1;63631,53125;15785,85254
C8;30;Target 1;75950,26563;28118,57031
C8;31;Target 1;93374,42969;45556,71875
C8;32;Target 1;113810,125;66006,39844
C8;33;Target 1;134777,6563;86987,91406
C8;34;Target 1;156339,0156;108563,2578
C8;35;Target 1;178297,4063;130535,625
C8;36;Target 1;197905,4219;150157,625
C8;37;Target 1;215013,1563;167279,3438
C8;38;Target 1;231106,1875;183386,3594
C8;39;Target 1;244664,2969;196958,4531
C8;40;Target 1;257314,8594;209623
C9;1;Target 1;29242,09961;1,226468563
C9;2;Target 1;29338,58008;76,8938446
C9;3;Target 1;29382,88086;100,3815308
C9;4;Target 1;29595,22852;291,9160767
C9;5;Target 1;29256,25391;-67,87161255
C9;6;Target 1;29276,19531;-68,74330139
C9;7;Target 1;29353,79102;-11,96069336
C9;8;Target 1;29199,10938;-187,4554291
C9;9;Target 1;29530,58789;123,2099915
C9;10;Target 1;29291,50195;-136,6890411
C9;11;Target 1;29436,46875;-12,5353384
C9;12;Target 1;29686,08984;216,2726593
C9;13;Target 1;29474,73047;-15,89980888
C9;14;Target 1;29325,90039;-185,542984
C9;15;Target 1;29395,83203;-136,4244385
C9;16;Target 1;29546,49219;-6,577374458
C9;17;Target 1;29462,40234;-111,4803162
C9;18;Target 1;29466,97852;-127,7172394
C9;19;Target 1;29560,46875;-55,04009628
C9;20;Target 1;29520,68945;-115,6324844
C9;21;Target 1;29653,12695;-4,008082867
C9;22;Target 1;30189,74609;511,7979736
C9;23;Target 1;30178,53711;479,7758789
C9;24;Target 1;30561,96484;842,3905029
C9;25;Target 1;30768,05078;1027,66333
C9;26;Target 1;31634,47656;1873,276001
C9;27;Target 1;33029,03516;3247,021484
C9;28;Target 1;35814,83594;6012,009277
C9;29;Target 1;40561,9375;10738,29785
C9;30;Target 1;49701,80469;19857,35156
C9;31;Target 1;65458,47656;35593,21094
C9;32;Target 1;89345,91406;59459,83594
C9;33;Target 1;119504,6016;89597,71094
C9;34;Target 1;151289,8906;121362,1875
C9;35;Target 1;185343,6563;155395,1406
C9;36;Target 1;215044,4688;185075,1406
C9;37;Target 1;239667,7969;209677,6563
C9;38;Target 1;261002,5156;230991,5625
C9;39;Target 1;278607,1563;248575,3906
C9;40;Target 1;293482,8125;263430,2188
C10;1;Target 1;31433,11719;960,6968994
C10;2;Target 1;30834,45898;379,4845581
C10;3;Target 1;30488,02734;50,49881363
C10;4;Target 1;30251,125;-168,9576416
C10;5;Target 1;30496,06445;93,42770386
C10;6;Target 1;30570,75;185,5591431
C10;7;Target 1;30258,24219;-109,5027771
C10;8;Target 1;30167,28906;-183,0100098
C10;9;Target 1;30381,16602;48,31283569
C10;10;Target 1;30317,5625;2,15521121
C10;11;Target 1;30312,53906;14,57766533
C10;12;Target 1;30393,95898;113,4434814
C10;13;Target 1;30292,35156;29,28194809
C10;14;Target 1;30173,89844;-71,72528076
C10;15;Target 1;30274,36523;46,18740463
C10;16;Target 1;30183,41016;-27,32178307
C10;17;Target 1;30204,89453;11,60848427
C10;18;Target 1;30152,79297;-23,0471859
C10;19;Target 1;30146,90625;-11,48801327
C10;20;Target 1;30021,5957;-119,3526688
C10;21;Target 1;30148,84375;25,34127045
C10;22;Target 1;30359,0332;252,9766083
C10;23;Target 1;30373,61328;285,002594
C10;24;Target 1;30385,73438;314,5695801
C10;25;Target 1;30595,5957;541,87677
C10;26;Target 1;30953,16211;916,8890991
C10;27;Target 1;31775,60938;1756,782227
C10;28;Target 1;33134,88281;3133,501465
C10;29;Target 1;35760,97656;5777,041016
C10;30;Target 1;41024,96875;11058,47949
C10;31;Target 1;51085,1875;21136,14453
C10;32;Target 1;69253,92188;39322,32422
C10;33;Target 1;99879,67188;69965,52344
C10;34;Target 1;142114,8906;112218,1875
C10;35;Target 1;186473,3125;156594,0469
C10;36;Target 1;228232,6875;198370,875
C10;37;Target 1;263907,7188;234063,3438
C10;38;Target 1;293482,625;263655,6875
C10;39;Target 1;319207,125;289397,6563
C10;40;Target 1;339978,2188;310186,1875
C11;1;Target 1;32150,79297;1006,481812
C11;2;Target 1;32077,89648;937,571106
C11;3;Target 1;31545,55469;409,2150574
C11;4;Target 1;31651,71875;519,3649292
C11;5;Target 1;31167,99219;39,62410736
C11;6;Target 1;31059,00586;-65,37644958
C11;7;Target 1;30930,83203;-189,5645142
C11;8;Target 1;30964,73828;-151,6724854
C11;9;Target 1;30865,34766;-247,0773468
C11;10;Target 1;31152,93359;44,49436569
C11;11;Target 1;30624,72656;-479,7268982
C11;12;Target 1;30718,34375;-382,1239319
C11;13;Target 1;31174,74023;78,25831604
C11;14;Target 1;31039,79492;-52,7012291
C11;15;Target 1;30812,98633;-275,5240479
C11;16;Target 1;31038,73047;-45,79413986
C11;17;Target 1;30963,50977;-117,0290756
C11;18;Target 1;31389,88867;313,3356018
C11;19;Target 1;31301,83203;229,2647247
C11;20;Target 1;31268,66211;200,0805817
C11;21;Target 1;31221,11133;156,515564
C11;22;Target 1;31077,04688;16,43688583
C11;23;Target 1;31046,98047;-9,643750191
C11;24;Target 1;31229,19141;176,5529633
C11;25;Target 1;31466,36523;417,7125549
C11;26;Target 1;31880,03125;835,3643188
C11;27;Target 1;32187,25781;1146,57666
C11;28;Target 1;33159,10156;2122,40625
C11;29;Target 1;34441,5;3408,790283
C11;30;Target 1;36774,25781;5745,53418
C11;31;Target 1;41653,37891;10628,64063
C11;32;Target 1;50945,26953;19924,51758
C11;33;Target 1;67234,28125;36217,51563
C11;34;Target 1;88732,89063;57720,10938
C11;35;Target 1;110993,3125;79984,51563
C11;36;Target 1;132527,9375;101523,125
C11;37;Target 1;155173,2813;124172,4609
C11;38;Target 1;178105,5625;147108,7188
C11;39;Target 1;199565,625;168572,7656
C11;40;Target 1;219176,5156;188187,6563
C12;1;Target 1;36160,43359;183,0437164
C12;2;Target 1;36748,23438;943,4559937
C12;3;Target 1;36220,90625;588,7393799
C12;4;Target 1;35940,30469;480,7493591
C12;5;Target 1;35504,84766;217,9038544
C12;6;Target 1;35254,88281;140,5505219
C12;7;Target 1;34968,9375;27,2167244
C12;8;Target 1;34661,57813;-107,5311356
C12;9;Target 1;34390,48047;-206,0172729
C12;10;Target 1;34192,02734;-231,8588867
C12;11;Target 1;33938,85938;-312,4153442
C12;12;Target 1;33654,41406;-424,249115
C12;13;Target 1;33493,45313;-412,5985413
C12;14;Target 1;33260,96875;-472,471405
C12;15;Target 1;33146,58984;-414,2388
C12;16;Target 1;33389,75781;1,540688038
C12;17;Target 1;33085,24219;-130,3634186
C12;18;Target 1;33091,18359;48,18950272
C12;19;Target 1;33001,38672;131,0041504
C12;20;Target 1;32670,92773;-26,84332275
C12;21;Target 1;32638,90234;113,7428055
C12;22;Target 1;32546,26758;193,7195587
C12;23;Target 1;32604,03906;424,1025696
C12;24;Target 1;32378,45313;371,1281433
C12;25;Target 1;32302,09766;467,3841858
C12;26;Target 1;32538,32813;876,2261963
C12;27;Target 1;32622,39453;1132,904053
C12;28;Target 1;32765,16602;1448,287109
C12;29;Target 1;32971,47656;1827,209106
C12;30;Target 1;33228,24219;2256,586182
C12;31;Target 1;33980,92969;3181,885254
C12;32;Target 1;35081,07813;4454,645508
C12;33;Target 1;37174,4375;6720,616211
C12;34;Target 1;40265,42969;9984,219727
C12;35;Target 1;44745,5;14636,90137
C12;36;Target 1;49886,65625;19950,66992
C12;37;Target 1;54561,21094;24797,83594
C12;38;Target 1;59911,64063;30320,87695
C12;39;Target 1;65503,02344;36084,87109
C12;40;Target 1;72008,71875;42763,17969
D1;1;Target 1;25507,51367;470,7757263
D1;2;Target 1;25332,35352;270,9444275
D1;3;Target 1;25244,96875;158,8885193
D1;4;Target 1;25197,46875;86,71737671
D1;5;Target 1;25399,59766;264,1751404
D1;6;Target 1;25187,14844;27,05476761
D1;7;Target 1;25310,78711;126,0222931
D1;8;Target 1;25077,26563;-132,1703339
D1;9;Target 1;25130,80859;-103,2985153
D1;10;Target 1;25219,53516;-39,24310303
D1;11;Target 1;25195,44531;-88,00409698
D1;12;Target 1;25299,56641;-8,554146767
D1;13;Target 1;25107,92969;-224,8620148
D1;14;Target 1;25364,19141;6,72855854
D1;15;Target 1;25144,21484;-237,9191437
D1;16;Target 1;25385,51563;-21,28951645
D1;17;Target 1;25355,0625;-76,41378784
D1;18;Target 1;25382,70898;-73,43845367
D1;19;Target 1;25364,35156;-116,4670181
D1;20;Target 1;25435,00586;-70,48387146
D1;21;Target 1;25569,75;39,58912277
D1;22;Target 1;25502,70703;-52,12499619
D1;23;Target 1;25609,16406;29,66089058
D1;24;Target 1;25675,60156;71,42724609
D1;25;Target 1;25750,87109;122,0256271
D1;26;Target 1;25965,49609;311,9794922
D1;27;Target 1;25943,05469;264,8669128
D1;28;Target 1;26287,14844;584,2895508
D1;29;Target 1;26701,84766;974,317627
D1;30;Target 1;27141,12109;1388,919922
D1;31;Target 1;28304,69141;2527,819092
D1;32;Target 1;30360,60938;4559,065918
D1;33;Target 1;33921,29688;8095,082031
D1;34;Target 1;39585,97266;13735,08691
D1;35;Target 1;49513,70313;23638,14648
D1;36;Target 1;63160,47266;37260,24609
D1;37;Target 1;80210,82813;54285,92969
D1;38;Target 1;99981,32813;74031,75781
D1;39;Target 1;121553,1641;95578,92188
D1;40;Target 1;143491,1875;117492,2734
D2;1;Target 1;24779,14063;1089,204346
D2;2;Target 1;24236,35156;515,3875122
D2;3;Target 1;23890,22656;138,234848
D2;4;Target 1;23857,89648;74,8770752
D2;5;Target 1;23900,40625;86,35914612
D2;6;Target 1;23739,47852;-105,5962753
D2;7;Target 1;23762,41016;-113,6923294
D2;8;Target 1;23982,84766;75,71747589
D2;9;Target 1;23932,14648;-6,011389732
D2;10;Target 1;23963,10547;-6,080098629
D2;11;Target 1;23871,99609;-128,2171631
D2;12;Target 1;23950,7832;-80,45774841
D2;13;Target 1;24032,32031;-29,94833565
D2;14;Target 1;24120,15625;26,85990906
D2;15;Target 1;24094,76758;-29,55645561
D2;16;Target 1;24043,9375;-111,4142303
D2;17;Target 1;24108,10156;-78,27785492
D2;18;Target 1;24233,58594;16,17882347
D2;19;Target 1;24302,82422;54,38941193
D2;20;Target 1;24414,9707;135,5082092
D2;21;Target 1;24391,61719;81,12699127
D2;22;Target 1;24293,33594;-48,18194962
D2;23;Target 1;24309,0293;-63,51628113
D2;24;Target 1;24675,48828;271,9150085
D2;25;Target 1;24842,99219;408,3912354
D2;26;Target 1;25393,13281;927,5041504
D2;27;Target 1;26611,05859;2114,402344
D2;28;Target 1;28109,86133;3582,177246
D2;29;Target 1;31345,25195;6786,540039
D2;30;Target 1;37209,80078;12620,06152
D2;31;Target 1;48782,60547;24161,83789
D2;32;Target 1;68323,29688;43671,50391
D2;33;Target 1;99423,90625;74741,08594
D2;34;Target 1;138815,4375;114101,5859
D2;35;Target 1;179402,6094;154657,7344
D2;36;Target 1;213682,5781;188906,6719
D2;37;Target 1;241046,6094;216239,6719
D2;38;Target 1;261941,9844;237104,0156
D2;39;Target 1;279445,7188;254576,7344
D2;40;Target 1;291724,625;266824,5938
D3;1;Target 1;28447,67773;417,8418579
D3;2;Target 1;28274,96875;196,6759338
D3;3;Target 1;28321,66797;194,9181976
D3;4;Target 1;28437,00195;261,7952271
D3;5;Target 1;28171,32422;-52,33944702
D3;6;Target 1;28241,72266;-30,39795876
D3;7;Target 1;28272,3418;-48,23576355
D3;8;Target 1;28235,17383;-133,8606873
D3;9;Target 1;28237,95703;-179,5344238
D3;10;Target 1;28345,28906;-120,6593399
D3;11;Target 1;28531,23242;16,82706833
D3;12;Target 1;28506,35547;-56,50683212
D3;13;Target 1;28378,67188;-232,6473694
D3;14;Target 1;28644,5957;-15,18049431
D3;15;Target 1;28721,23438;13,00122929
D3;16;Target 1;28797,77344;41,08334351
D3;17;Target 1;29035,75391;230,6068573
D3;18;Target 1;28964,73438;111,1303864
D3;19;Target 1;28957,65234;55,59140778
D3;20;Target 1;29108,01953;157,5016479
D3;21;Target 1;29212,31641;213,341568
D3;22;Target 1;29334,04297;286,6111755
D3;23;Target 1;29427,12695;331,2382202
D3;24;Target 1;29429,94141;285,5957336
D3;25;Target 1;29597,69141;404,8887939
D3;26;Target 1;29901,41602;660,1564331
D3;27;Target 1;30105,2793;815,5628052
D3;28;Target 1;30787,56836;1449,394897
D3;29;Target 1;31731,60742;2344,977051
D3;30;Target 1;33837,19531;4402,10791
D3;31;Target 1;37907,96875;8424,424805
D3;32;Target 1;45717,06641;16185,06543
D3;33;Target 1;59814,96875;30234,50977
D3;34;Target 1;83996,19531;54367,28125
D3;35;Target 1;121032,9063;91355,53125
D3;36;Target 1;163269,625;133543,7969
D3;37;Target 1;203404,3125;173630,0313
D3;38;Target 1;237351,4844;207528,7344
D3;39;Target 1;264693,75;234822,5469
D3;40;Target 1;284885,6875;254966,0313
D4;1;Target 1;25769,03906;654,6337891
D4;2;Target 1;25126,76172;-23,07433128
D4;3;Target 1;25104,08594;-81,18091583
D4;4;Target 1;25396,87109;176,1734314
D4;5;Target 1;25501,64844;245,5199738
D4;6;Target 1;25402,45703;110,8977737
D4;7;Target 1;25374,26758;47,27751541
D4;8;Target 1;25469,34766;106,926796
D4;9;Target 1;25440,85156;42,999897
D4;10;Target 1;25441,30664;8,024172783
D4;11;Target 1;25250,61719;-218,0960846
D4;12;Target 1;25247,0625;-257,0815735
D4;13;Target 1;25276,28125;-263,2936096
D4;14;Target 1;25401,98828;-173,017395
D4;15;Target 1;25383,90625;-226,5302277
D4;16;Target 1;25608,33203;-37,5352478
D4;17;Target 1;25665,20508;-16,09300423
D4;18;Target 1;25648,84766;-67,88122559
D4;19;Target 1;25730,94141;-21,21828079
D4;20;Target 1;25917,00781;129,4173279
D4;21;Target 1;26076,09375;253,072464
D4;22;Target 1;26100,07031;241,6182251
D4;23;Target 1;26095,74609;201,863205
D4;24;Target 1;26392,18359;462,8699036
D4;25;Target 1;26425,06055;460,31604
D4;26;Target 1;26722,98242;722,8071289
D4;27;Target 1;27303,79492;1268,188843
D4;28;Target 1;28095,62305;2024,586182
D4;29;Target 1;29701,61523;3595,147461
D4;30;Target 1;32636,0293;6494,130859
D4;31;Target 1;38221,02344;12043,69434
D4;32;Target 1;48020,41016;21807,65039
D4;33;Target 1;62641,58594;36393,39453
D4;34;Target 1;82557,54688;56273,92578
D4;35;Target 1;105134,9219;78815,86719
D4;36;Target 1;129370,8281;103016,3438
D4;37;Target 1;154001,7969;127611,8828
D4;38;Target 1;177589,9375;151164,5938
D4;39;Target 1;197378,1563;170917,375
D4;40;Target 1;214640,0781;188143,875
D5;1;Target 1;36488,14063;308,9549255
D5;2;Target 1;36326,00391;71,06771088
D5;3;Target 1;36350,23047;19,54376411
D5;4;Target 1;36600,75781;194,3206024
D5;5;Target 1;36578,04297;95,8552475
D5;6;Target 1;36673,94922;116,010994
D5;7;Target 1;36684,5;50,81126404
D5;8;Target 1;36575,09766;-134,3415833
D5;9;Target 1;36764,35156;-20,83818626
D5;10;Target 1;36545,92188;-315,0183716
D5;11;Target 1;37005,92969;69,23892212
D5;12;Target 1;37014,28125;1,839979053
D5;13;Target 1;37026,39844;-61,79334259
D5;14;Target 1;37125,8125;-38,12978745
D5;15;Target 1;37250,88672;11,19392586
D5;16;Target 1;37162,14844;-153,2948608
D5;17;Target 1;37238,53125;-152,6625519
D5;18;Target 1;37358,23047;-108,7138443
D5;19;Target 1;37528,94141;-13,75341606
D5;20;Target 1;37473,22656;-145,2187653
D5;21;Target 1;37959,71484;265,5190125
D5;22;Target 1;38091,19922;321,2528687
D5;23;Target 1;37843,875;-1,821851373
D5;24;Target 1;37817,10547;-104,3418884
D5;25;Target 1;38132,49609;135,298233
D5;26;Target 1;38342,60938;269,6610107
D5;27;Target 1;38434,21484;285,5159607
D5;28;Target 1;38975,65234;751,2029419
D5;29;Target 1;39151,92188;851,7219849
D5;30;Target 1;40255,08594;1879,135498
D5;31;Target 1;42025,86719;3574,16626
D5;32;Target 1;45680,32422;7152,872559
D5;33;Target 1;51907,23438;13304,03223
D5;34;Target 1;63766,89063;25087,9375
D5;35;Target 1;84258,85938;45504,15625
D5;36;Target 1;112792,4453;73961,99219
D5;37;Target 1;143867,3438;104961,1406
D5;38;Target 1;177141,5313;138159,5781
D5;39;Target 1;209418,5;170360,7969
D5;40;Target 1;242342,9063;203209,4531
D6;1;Target 1;31793,45313;611,8286743
D6;2;Target 1;31772,92188;560,8878784
D6;3;Target 1;31473,27734;230,8338165
D6;4;Target 1;31025,0957;-247,75737
D6;5;Target 1;31075,69922;-227,5634155
D6;6;Target 1;31503,85742;170,1852417
D6;7;Target 1;31542,61328;178,5315399
D6;8;Target 1;31292,71289;-101,7783966
D6;9;Target 1;31337,39844;-87,50240326
D6;10;Target 1;31651,61328;196,302887
D6;11;Target 1;31529,0625;43,34255219
D6;12;Target 1;31572,07227;55,94276428
D6;13;Target 1;31528,01953;-18,51952171
D6;14;Target 1;31467,54102;-109,4075928
D6;15;Target 1;31546,58984;-60,76831436
D6;16;Target 1;31508,32227;-129,4454498
D6;17;Target 1;31546,53125;-121,6460114
D6;18;Target 1;31818,98828;120,4014664
D6;19;Target 1;31778,07227;49,07589722
D6;20;Target 1;31704,72656;-54,67935944
D6;21;Target 1;31834,58789;44,77241516
D6;22;Target 1;31889,9043;69,67926788
D6;23;Target 1;31883,35156;32,7169838
D6;24;Target 1;31977,65234;96,6082077
D6;25;Target 1;32200,49219;289,0385132
D6;26;Target 1;32286,10938;344,2461243
D6;27;Target 1;32666,81836;694,5455933
D6;28;Target 1;33091,5625;1088,880127
D6;29;Target 1;34005,39453;1972,302612
D6;30;Target 1;35644,35938;3580,85791
D6;31;Target 1;38884,51563;6790,604492
D6;32;Target 1;44775,35156;12651,03125
D6;33;Target 1;55646,71875;23491,98828
D6;34;Target 1;73723,82813;41538,6875
D6;35;Target 1;99414,14063;67198,59375
D6;36;Target 1;129924,9141;97678,95313
D6;37;Target 1;160870,7031;128594,3359
D6;38;Target 1;189327,9375;157021,1563
D6;39;Target 1;216665,0781;184327,8906
D6;40;Target 1;240308,4219;207940,8281
D7;1;Target 1;30175,33203;169,0068207
D7;2;Target 1;30197,15625;156,1616516
D7;3;Target 1;30366,84766;291,1836853
D7;4;Target 1;30361,68945;251,3560944
D7;5;Target 1;30127,875;-17,1277504
D7;6;Target 1;30142,41016;-37,26198196
D7;7;Target 1;30188,59375;-25,74777222
D7;8;Target 1;30178,51563;-70,49528503
D7;9;Target 1;30070,25977;-213,4205322
D7;10;Target 1;30199,55469;-118,7949905
D7;11;Target 1;30369,51172;16,49265289
D7;12;Target 1;30315,83984;-71,84860992
D7;13;Target 1;30354,44531;-67,91252136
D7;14;Target 1;30497,59961;40,5723877
D7;15;Target 1;30360,14648;-131,5501251
D7;16;Target 1;30349,46094;-176,9050598
D7;17;Target 1;30370,33203;-190,7033539
D7;18;Target 1;30593,61133;-2,093438625
D7;19;Target 1;30607,62891;-22,74524689
D7;20;Target 1;30756,82422;91,7806778
D7;21;Target 1;30755,88086;56,16793442
D7;22;Target 1;31133,43555;399,0532227
D7;23;Target 1;31079,98828;310,9365845
D7;24;Target 1;31419,04883;615,3277588
D7;25;Target 1;31453,67383;615,2833862
D7;26;Target 1;31846,87109;973,8112183
D7;27;Target 1;32003,81055;1096,081299
D7;28;Target 1;32820,67969;1878,281006
D7;29;Target 1;34299,88281;3322,814697
D7;30;Target 1;37103,49609;6091,758789
D7;31;Target 1;41962,01563;10915,6084
D7;32;Target 1;50536,66406;19455,58789
D7;33;Target 1;63008,10156;31892,35547
D7;34;Target 1;79470,23438;48319,82031
D7;35;Target 1;98558,03125;67372,94531
D7;36;Target 1;118465,1563;87245,40625
D7;37;Target 1;137023,3281;105768,9063
D7;38;Target 1;155307,75;124018,6563
D7;39;Target 1;173131,2188;141807,4531
D7;40;Target 1;187090,75;155732,3125
D8;1;Target 1;29444,55078;848,4428711
D8;2;Target 1;29043,39063;385,1857605
D8;3;Target 1;28653,21094;-67,09093475
D8;4;Target 1;28582,83789;-199,5609741
D8;5;Target 1;28889,64453;45,14867401
D8;6;Target 1;29126,35938;219,7665253
D8;7;Target 1;28926,96484;-41,72500229
D8;8;Target 1;28954,03906;-76,74777985
D8;9;Target 1;29222,26172;129,3778839
D8;10;Target 1;29354,87305;199,8922119
D8;11;Target 1;29200,55664;-16,52118492
D8;12;Target 1;29301,14844;21,97361755
D8;13;Target 1;29281,19141;-60,08041
D8;14;Target 1;29349,65625;-53,71255875
D8;15;Target 1;29381,88672;-83,5790863
D8;16;Target 1;29424,37695;-103,1858444
D8;17;Target 1;29525,97656;-63,68323135
D8;18;Target 1;29820,37109;168,6143036
D8;19;Target 1;29777,3418;63,48801422
D8;20;Target 1;29720,00586;-55,94491959
D8;21;Target 1;29812,44531;-25,60245895
D8;22;Target 1;29881,73242;-18,41234398
D8;23;Target 1;29927,74805;-34,49371338
D8;24;Target 1;30076,41797;52,07921219
D8;25;Target 1;30063,99805;-22,43770218
D8;26;Target 1;30145,76563;-2,767119408
D8;27;Target 1;30277,32227;66,69252777
D8;28;Target 1;30475,32227;202,5955353
D8;29;Target 1;30487,31641;152,4926758
D8;30;Target 1;30708,92578;312,0050659
D8;31;Target 1;31092,11328;633,0955811
D8;32;Target 1;31819,60352;1298,48877
D8;33;Target 1;33051,00391;2467,792236
D8;34;Target 1;35453,86719;4808,558594
D8;35;Target 1;39703,10547;8995,700195
D8;36;Target 1;47828,1875;17058,68555
D8;37;Target 1;62674,46094;31842,86133
D8;38;Target 1;86183,20313;55289,50781
D8;39;Target 1;117595,7969;86640
D8;40;Target 1;150451,3438;119433,4531
D9;1;Target 1;34985,89063;149,4629822
D9;2;Target 1;34818,72266;-48,0568428
D9;3;Target 1;34726,32422;-170,8071442
D9;4;Target 1;35080,66406;153,1808472
D9;5;Target 1;34987,57031;29,73523712
D9;6;Target 1;35088,19531;100,0083771
D9;7;Target 1;35147,89453;129,3557434
D9;8;Target 1;34883,63281;-165,257843
D9;9;Target 1;34915,31641;-163,9261017
D9;10;Target 1;35113,03516;3,440783978
D9;11;Target 1;35123,59375;-16,35248184
D9;12;Target 1;35298,26953;127,9714432
D9;13;Target 1;35228,78516;28,13520622
D9;14;Target 1;35147,78125;-83,22055817
D9;15;Target 1;35187,01563;-74,33804321
D9;16;Target 1;35364,90625;73,20072174
D9;17;Target 1;35435,76953;113,7121429
D9;18;Target 1;35277,70703;-74,7022171
D9;19;Target 1;35372,625;-10,13610554
D9;20;Target 1;35222,44141;-190,6715546
D9;21;Target 1;35459,45313;15,98830032
D9;22;Target 1;35980,51953;506,7028503
D9;23;Target 1;36210,08594;705,9174194
D9;24;Target 1;36335,23438;800,7139893
D9;25;Target 1;36723,40625;1158,533936
D9;26;Target 1;37679,375;2084,150879
D9;27;Target 1;39012,5;3386,924072
D9;28;Target 1;41518,20313;5862,275391
D9;29;Target 1;46380,41797;10694,13867
D9;30;Target 1;55884,30469;20167,67383
D9;31;Target 1;74201,29688;38454,3125
D9;32;Target 1;105479,3125;69701,97656
D9;33;Target 1;155696,9688;119889,2813
D9;34;Target 1;213658,2188;177820,1875
D9;35;Target 1;264994,4063;229126,0156
D9;36;Target 1;301344,9375;265446,1875
D9;37;Target 1;327322,75;291393,6563
D9;38;Target 1;346882,0313;310922,5938
D9;39;Target 1;361263,1875;325273,375
D9;40;Target 1;373566,4063;337546,25
D10;1;Target 1;38840,48438;222,7990417
D10;2;Target 1;39034,33594;435,8128052
D10;3;Target 1;38926,97266;347,6117554
D10;4;Target 1;38685,97266;125,7739563
D10;5;Target 1;38169,71875;-371,3177185
D10;6;Target 1;38339,57031;-182,3039551
D10;7;Target 1;38587,27344;84,56138611
D10;8;Target 1;38204,28125;-279,2685852
D10;9;Target 1;38389,01563;-75,37200165
D10;10;Target 1;38453,09766;7,872247696
D10;11;Target 1;38368,54297;-57,52022552
D10;12;Target 1;38554,39063;147,4896393
D10;13;Target 1;38675,35156;287,612793
D10;14;Target 1;38492,51563;123,9390717
D10;15;Target 1;38256,11719;-93,29714966
D10;16;Target 1;38374,72656;44,47444153
D10;17;Target 1;38217,14063;-93,94927979
D10;18;Target 1;38403,72656;111,7988739
D10;19;Target 1;38546,21094;273,4454651
D10;20;Target 1;38225,02344;-28,57982445
D10;21;Target 1;38072,10547;-162,3355713
D10;22;Target 1;38014,70313;-200,5757141
D10;23;Target 1;38031,32813;-164,7884979
D10;24;Target 1;38032,90625;-144,0481567
D10;25;Target 1;38173,17578;15,38359261
D10;26;Target 1;38422,02344;283,3934631
D10;27;Target 1;38365,12109;245,6533356
D10;28;Target 1;38889,45313;789,147583
D10;29;Target 1;39196,02344;1114,880127
D10;30;Target 1;39544,32422;1482,34314
D10;31;Target 1;40293,97656;2251,157715
D10;32;Target 1;41801,90625;3778,249512
D10;33;Target 1;44348,50781;6344,013184
D10;34;Target 1;49434,51172;11449,17969
D10;35;Target 1;59004,00391;21037,83398
D10;36;Target 1;76362,96094;38415,95313
D10;37;Target 1;104646,1875;66718,34375
D10;38;Target 1;143263;105354,3203
D10;39;Target 1;183757,0938;145867,5781
D10;40;Target 1;219585,5313;181715,1719
D11;1;Target 1;29526,22656;1406,726807
D11;2;Target 1;29138,6875;1034,141113
D11;3;Target 1;28586,00195;496,4088745
D11;4;Target 1;28495,51563;420,8759155
D11;5;Target 1;28062,17773;2,491380453
D11;6;Target 1;27800,17188;-244,5611115
D11;7;Target 1;27842,82227;-186,9573669
D11;8;Target 1;27817,80664;-197,0196381
D11;9;Target 1;27646,55273;-353,3201904
D11;10;Target 1;27913,21484;-71,70470428
D11;11;Target 1;27684,19922;-285,7669678
D11;12;Target 1;27775,50781;-179,5050201
D11;13;Target 1;27967,57813;27,51865578
D11;14;Target 1;28013,97656;88,87045288
D11;15;Target 1;27790,92969;-119,2230606
D11;16;Target 1;27999,89063;104,6912384
D11;17;Target 1;27957,05273;76,80670929
D11;18;Target 1;28285,6875;420,3948364
D11;19;Target 1;28135,98438;285,6450806
D11;20;Target 1;28149,76367;314,3777161
D11;21;Target 1;28359,87109;539,4385376
D11;22;Target 1;28411,84766;606,3684082
D11;23;Target 1;28589,63867;799,112793
D11;24;Target 1;28898,34375;1122,77124
D11;25;Target 1;29291,70898;1531,089844
D11;26;Target 1;30756,76563;3011,099854
D11;27;Target 1;32601,27734;4870,564941
D11;28;Target 1;36480,56641;8764,807617
D11;29;Target 1;43114,90625;15414,10059
D11;30;Target 1;54965,14844;27279,29688
D11;31;Target 1;74906,54688;47235,64844
D11;32;Target 1;102872,9297;75216,98438
D11;33;Target 1;135006,5313;107365,5391
D11;34;Target 1;165967,125;138341,0938
D11;35;Target 1;192217,2656;164606,1875
D11;36;Target 1;213195,3594;185599,2344
D11;37;Target 1;232458,8125;204877,6406
D11;38;Target 1;247725,2031;220158,9844
D11;39;Target 1;256714,8438;229163,5781
D11;40;Target 1;264680;237143,6875
D12;1;Target 1;29964,40625;222,9899292
D12;2;Target 1;30301,80664;619,1273804
D12;3;Target 1;30159,38086;535,4385986
D12;4;Target 1;30083,12109;517,9158936
D12;5;Target 1;29596,54297;90,07480621
D12;6;Target 1;29311,30078;-136,4303436
D12;7;Target 1;29195,875;-193,1190948
D12;8;Target 1;29157,13477;-173,1222839
D12;9;Target 1;29021,78516;-249,7348633
D12;10;Target 1;29031,19141;-181,591568
